,date,tic,open,high,low,close,volume,day,macd,boll_ub,boll_lb,rsi_30,cci_30,dx_30,close_30_sma,close_60_sma,vix,turbulence
0,2020-07-02,AAPL,91.9625015258789,92.61750030517578,90.91000366210938,89.90461730957031,114041600.0,3.0,2.9334466131045644,92.49646786394324,81.41466647443566,62.807167166210995,104.52063774867761,33.33560852538065,84.30315450032552,78.15121091206869,27.68000030517578,6.8390840361905925
0,2020-07-02,AMGN,252.8699951171875,261.4599914550781,252.8699951171875,243.0909423828125,3338000.0,3.0,5.082578689123125,237.61342220409605,198.5137872685602,62.24286171670971,310.3993238467229,51.669584487676715,215.81161142985027,216.72966715494792,27.68000030517578,6.8390840361905925
0,2020-07-02,AXP,96.7699966430664,97.29000091552734,93.8499984741211,92.01617431640625,4239700.0,3.0,-0.5714898984408734,109.58843159027292,86.71183086089896,48.672280604945605,-67.06214401769546,2.0437437663523332,97.01245422363282,90.47354939778646,27.68000030517578,6.8390840361905925
0,2020-07-02,BA,185.5800018310547,187.7899932861328,180.42999267578125,180.80999755859375,41792300.0,3.0,4.838368081560162,220.74713127499925,160.55787055605546,51.02235900104554,17.9379494818339,15.932919876883014,178.05533447265626,156.26800079345702,27.68000030517578,6.8390840361905925
0,2020-07-02,CAT,128.25,130.33999633789062,127.19000244140625,121.3948974609375,2527500.0,3.0,1.3368172152670752,129.63667401959663,112.53532305071587,53.81242094204407,50.469012613745015,16.810810497217904,118.9680185953776,112.97004928588868,27.68000030517578,6.8390840361905925
0,2020-07-02,CRM,193.16000366210938,195.38999938964844,192.2899932861328,192.52999877929688,4200300.0,3.0,4.437455054636075,195.92066395219035,170.29933574263384,58.35378537774941,156.16204525226183,33.30449834273671,180.71133371988932,171.7394994099935,27.68000030517578,6.8390840361905925
0,2020-07-02,CSCO,46.06999969482422,46.220001220703125,45.47999954223633,42.983760833740234,19632000.0,3.0,0.2555821111157712,45.19654127099035,40.89065736792567,52.99854757597862,-12.326034795997883,6.6862511969721306,43.050306193033855,41.36546306610107,27.68000030517578,6.8390840361905925
0,2020-07-02,CVX,89.37000274658203,90.36000061035156,88.16000366210938,80.01455688476562,5832800.0,3.0,-1.066347051680296,92.39594048410602,74.63344031423382,48.3448413021339,-81.73911637237738,9.086242134949162,83.85597483317058,81.55555432637533,27.68000030517578,6.8390840361905925
0,2020-07-02,DIS,115.0,115.0999984741211,112.0,112.18000030517578,10312000.0,3.0,-1.021898500509451,126.35034206291512,106.1946576319091,48.67880018294918,-80.83980949819416,2.51333419625965,117.37399978637696,111.56149978637696,27.68000030517578,6.8390840361905925
0,2020-07-02,GS,202.5,203.0,197.1300048828125,189.49729919433594,2699400.0,3.0,0.3709167785999625,212.52819831504198,179.36739189491894,50.90714301325974,-29.746883186717575,8.630298368111593,194.210834757487,182.64161326090496,27.68000030517578,6.8390840361905925
0,2020-07-02,HD,251.94000244140625,252.3000030517578,247.9199981689453,237.87791442871094,3369800.0,3.0,2.203450232260394,247.39390102400424,228.17909397111296,55.6450010319147,35.01162717516233,12.095169035684304,236.84373423258464,222.48036880493163,27.68000030517578,6.8390840361905925
0,2020-07-02,HON,145.5800018310547,147.14999389648438,144.5500030517578,139.6311492919922,2758500.0,3.0,-0.2320677158694764,154.97856052725956,128.85916072518182,50.46214441490229,-24.98619735101295,0.8821599464758733,141.71473693847656,135.60522944132487,27.68000030517578,6.8390840361905925
0,2020-07-02,IBM,114.42638397216797,116.08030700683594,114.01529693603516,103.49162292480469,3919362.0,3.0,-1.0682364105334727,115.70034276400749,96.89670313443001,48.3388507680065,-59.828066688234316,4.7279015386283385,106.6906145731608,105.31255849202473,27.68000030517578,6.8390840361905925
0,2020-07-02,INTC,59.189998626708984,59.810001373291016,58.970001220703125,55.961334228515625,15578600.0,3.0,-0.5270437660277665,60.70360890234289,53.4137967983407,49.21183990753306,-70.38968458106856,8.423667414942772,57.71346143086751,56.81197865804037,27.68000030517578,6.8390840361905925
0,2020-07-02,JNJ,141.25,141.83999633789062,140.3300018310547,133.9270477294922,5152200.0,3.0,-1.4888789443589587,140.91332152652973,130.07496887874373,47.466201774657165,-77.85442914944073,12.403376390204093,136.7565907796224,138.65985183715821,27.68000030517578,6.8390840361905925
0,2020-07-02,JPM,94.73999786376953,94.95999908447266,91.93000030517578,87.59555053710938,27845600.0,3.0,-1.1531280743646164,104.95513005431688,81.50940241638624,47.032666339929975,-89.86163301838212,5.9412668191169065,92.80795694986979,89.38040695190429,27.68000030517578,6.8390840361905925
0,2020-07-02,KO,45.290000915527344,45.43000030517578,44.79999923706055,42.19305419921875,15111900.0,3.0,-0.4119166510533887,46.32908706144642,40.29927025361706,46.82845677049316,-75.18076871267078,12.141321439276624,43.36353123982747,43.084006245930986,27.68000030517578,6.8390840361905925
0,2020-07-02,MCD,187.0,187.0,182.86000061035156,175.36195373535156,2690200.0,3.0,-0.7965231123524177,191.82236884357144,168.87553765056919,48.95293622014922,-68.65215465403428,5.22939087967437,179.87357686360676,175.90050557454427,27.68000030517578,6.8390840361905925
0,2020-07-02,MMM,157.6199951171875,158.8800048828125,156.4600067138672,146.6285400390625,1982800.0,3.0,0.4970567263402472,156.47273077315236,138.9580278938398,52.64226967625796,5.526757166371745,10.595340685581512,146.80284169514974,141.19689598083497,27.68000030517578,6.8390840361905925
0,2020-07-02,MRK,74.97137451171875,75.67748260498047,74.63740539550781,70.2447280883789,6827825.0,3.0,-0.23870039404062027,73.3282891996946,65.13567030347924,51.015358062104,21.369194719682426,11.40150507746134,69.49401016235352,70.04177169799804,27.68000030517578,6.8390840361905925
0,2020-07-02,MSFT,205.67999267578125,208.02000427246094,205.0,202.62745666503906,29315800.0,3.0,5.214136246975784,204.34247934596053,180.196818139391,61.85020785706537,146.81421296257233,36.163398937139995,188.13788604736328,180.80587921142578,27.68000030517578,6.8390840361905925
0,2020-07-02,NKE,98.77999877929688,99.66000366210938,98.0199966430664,96.82234191894531,5354900.0,3.0,0.598165537615543,103.01484444911358,91.75123068516376,53.155463426458844,-4.235913465459434,5.737572096060987,97.25215148925781,91.7421630859375,27.68000030517578,6.8390840361905925
0,2020-07-02,PG,121.0,122.56999969482422,120.52999877929688,115.25535583496094,6150900.0,3.0,0.7796170821335835,115.347127128424,109.75645716112678,54.41337214720012,169.53518135700608,14.814465515597695,111.64806238810222,111.39970830281575,27.68000030517578,6.8390840361905925
0,2020-07-02,TRV,115.04000091552734,116.0,112.18000030517578,107.32697296142578,1040300.0,3.0,1.318757079432757,119.66969972323817,101.95143598843175,51.821129007066915,6.92711426481601,3.3278297519604734,107.8962287902832,100.99183336893718,27.68000030517578,6.8390840361905925
