,date,tic,open,high,low,close,volume,day,macd,boll_ub,boll_lb,rsi_30,cci_30,dx_30,close_30_sma,close_60_sma,vix,turbulence
0,2020-07-01,AAPL,91.27999877929688,91.83999633789062,90.97750091552734,89.90461730957031,110737200.0,2.0,3.0146051065152477,92.69932248219392,80.17994234934905,62.807146246263535,107.49197792158789,29.730531783249674,83.93376592000325,77.71754239400228,28.6200008392334,53.068272387950046
0,2020-07-01,AMGN,235.52000427246094,256.2300109863281,232.5800018310547,240.1539764404297,6575800.0,2.0,3.6363917344777974,232.39742744596907,200.21295005647232,61.279642294954016,271.38625395702707,46.806138550184414,214.8586680094401,215.9316670735677,28.6200008392334,53.068272387950046
0,2020-07-01,AXP,95.25,96.95999908447266,93.63999938964844,91.74304962158203,3301000.0,2.0,-0.38771119587514136,110.01223788125981,87.43213086263668,48.50482015396644,-66.32102335577433,3.1424475930634315,96.8820701599121,90.35737698872884,28.6200008392334,53.068272387950046
0,2020-07-01,BA,185.8800048828125,190.61000061035156,180.0399932861328,180.32000732421875,49036700.0,2.0,5.443193477566666,220.72113910564568,160.9328632747254,50.92577107838766,24.220608346258853,15.932919876883023,176.4723347981771,155.6141675313314,28.6200008392334,53.068272387950046
0,2020-07-01,CAT,129.3800048828125,129.39999389648438,125.87999725341797,119.81712341308594,2807800.0,2.0,1.2638276286046306,129.72077358666274,112.5690838962474,52.86542785379333,35.63359100772993,14.457404372847115,118.58687947591146,112.86060117085775,28.6200008392334,53.068272387950046
0,2020-07-01,CRM,188.10000610351562,192.82000732421875,187.4600067138672,191.88999938964844,4754600.0,2.0,4.192261923312401,195.07168718044136,169.0393128805938,58.104314301452995,139.95268558042557,29.22574697896621,180.1913335164388,170.94849955240886,28.6200008392334,53.068272387950046
0,2020-07-01,CSCO,46.540000915527344,46.720001220703125,46.0,43.04970169067383,17129500.0,2.0,0.2696942232261108,45.26305682350569,40.90550663779801,53.160547841891294,19.108045607671958,13.380576374222523,43.03318735758464,41.282132085164385,28.6200008392334,53.068272387950046
0,2020-07-01,CVX,89.27999877929688,90.7699966430664,87.55000305175781,79.3893814086914,6379400.0,2.0,-1.0402792212123018,92.74501852114719,75.00649667660673,47.82917590795739,-92.66296267135678,9.086242134949158,83.99762471516927,81.42627868652343,28.6200008392334,53.068272387950046
0,2020-07-01,DIS,112.81999969482422,115.5999984741211,112.29000091552734,113.01000213623047,11930900.0,2.0,-0.9699612124205572,127.25114297567856,106.44485693276872,49.235692276633216,-76.95780232579058,1.5594677137092303,117.63199971516927,111.37916641235351,28.6200008392334,53.068272387950046
0,2020-07-01,GS,198.8800048828125,199.74000549316406,195.52000427246094,189.66049194335938,2620100.0,2.0,0.594740014634425,213.67829818446418,179.8895393399499,50.96275594185119,-35.67548594050979,3.621086934561281,193.6640614827474,182.1230478922526,28.6200008392334,53.068272387950046
0,2020-07-01,HD,249.64999389648438,250.3300018310547,246.92999267578125,237.54286193847656,3677300.0,2.0,2.276622707973445,247.41823567571424,228.19783640680527,55.50968240962373,20.57409994919845,8.254305556136101,236.4696482340495,221.56537246704102,28.6200008392334,53.068272387950046
0,2020-07-01,HON,145.22000122070312,146.47999572753906,142.97000122070312,138.75497436523438,2609500.0,2.0,-0.3166717424669514,155.95032723405586,128.935938329909,49.99254653109731,-33.5418569713811,2.767806186602904,141.42621103922525,135.4324095408122,28.6200008392334,53.068272387950046
0,2020-07-01,IBM,114.98088073730469,115.8986587524414,113.16443634033203,102.48869323730469,4869967.0,2.0,-1.0945538158705688,116.26816866703875,97.12343518427961,47.489707891820174,-74.52697527204796,5.476160686110964,106.73903172810873,105.22204844156902,28.6200008392334,53.068272387950046
0,2020-07-01,INTC,59.90999984741211,60.029998779296875,58.7599983215332,55.65848922729492,14748100.0,2.0,-0.5459216614353366,61.015023627670686,53.46580179652365,48.71406536011371,-79.25542210058727,8.423667414942772,57.83870264689128,56.79528948465983,28.6200008392334,53.068272387950046
0,2020-07-01,JNJ,140.69000244140625,141.38999938964844,140.05999755859375,133.36651611328125,6174800.0,2.0,-1.5835115958146844,141.40210218815633,130.1334050139921,46.815775403074916,-95.329084790279,15.023814560668121,136.93688557942707,138.58960444132487,28.6200008392334,53.068272387950046
0,2020-07-01,JPM,94.88999938964844,95.70999908447266,93.02999877929688,87.31194305419922,18755700.0,2.0,-1.0365476723881528,105.57734749229789,82.09276588050486,46.828950965084545,-79.38780671453367,2.3231892189599557,92.73827412923177,89.33479906717936,28.6200008392334,53.068272387950046
0,2020-07-01,KO,44.93000030517578,45.529998779296875,44.709999084472656,42.13664627075195,14316500.0,2.0,-0.41868612414634043,46.459190662397155,40.414406291948545,46.685841514054474,-78.30042176154468,12.141321439276625,43.38223495483398,43.10298531850179,28.6200008392334,53.068272387950046
0,2020-07-01,MCD,184.9499969482422,186.44000244140625,183.72000122070312,176.45126342773438,2193800.0,2.0,-0.7002641417429913,192.1883040295423,169.43838664428583,49.65613529286027,-58.593502161191125,2.6687944749256687,179.85320892333985,175.75568822224935,28.6200008392334,53.068272387950046
0,2020-07-01,MMM,156.33999633789062,157.8000030517578,155.30999755859375,145.12527465820312,1625600.0,2.0,0.454001364991683,156.8961997464393,139.04902425258413,51.65534681628251,-12.39004383709696,7.434354412406069,146.52802022298178,140.98120854695637,28.6200008392334,53.068272387950046
0,2020-07-01,MRK,73.88359069824219,75.32442474365234,73.58778381347656,69.6562271118164,9948769.0,2.0,-0.3933669093409833,73.60555691871424,65.04804034080725,50.13725354389971,-1.065199988502211,8.98758507467079,69.41980946858725,70.02929369608562,28.6200008392334,53.068272387950046
0,2020-07-01,MSFT,203.13999938964844,206.35000610351562,201.77000427246094,201.0949249267578,32061200.0,2.0,4.960273021851464,203.40746598990788,178.83893293587337,61.184882711371074,140.8095531536546,33.01514568936887,187.46331125895182,180.09816360473633,28.6200008392334,53.068272387950046
0,2020-07-01,NKE,98.5,98.72000122070312,97.11000061035156,95.80917358398438,5733800.0,2.0,0.616004389978599,103.2352406642162,91.81117886093028,52.3478138922111,-25.432452189228144,10.077761305946385,97.06488393147787,91.50478083292643,28.6200008392334,53.068272387950046
0,2020-07-01,PG,119.6500015258789,120.38999938964844,118.9000015258789,113.65937042236328,6501200.0,2.0,0.6014081621624143,114.19043863669977,109.00367757423773,53.50849994619221,114.16698960960831,1.657854953943714,110.68794581095378,110.54134025573731,28.6200008392334,53.068272387950046
0,2020-07-01,TRV,113.95999908447266,114.79000091552734,112.19999694824219,107.36514282226562,930500.0,2.0,1.5403144249300738,119.75229339752289,102.32276916351228,51.84925933377621,8.908137213202789,0.8667633442658239,107.33778610229493,100.7954054514567,28.6200008392334,53.068272387950046
0,2020-07-01,UNH,295.8299865722656,300.3999938964844,295.239990234375,289.4569396972656,2303800.0,2.0,0.38362131661114063,302.04680457467157,270.472897573766,53.23658354767935,18.26193857596493,4.3100794506417675,287.31866658528645,280.8204449971517,28.6200008392334,53.068272387950046
0,2020-07-01,V,193.85000610351562,195.35000610351562,192.66000366210938,191.33953857421875,6394100.0,2.0,1.0324216752574387,198.49928697883303,184.98751874626464,53.31962017129757,-7.443490981731614,6.30518165943547,191.63051045735676,182.0828976949056,28.6200008392334,53.068272387950046
0,2020-07-01,VZ,55.09000015258789,55.33000183105469,54.58000183105469,49.33570098876953,12831600.0,2.0,-0.43618983079338847,53.20290357752339,47.974545076651424,47.041270206022695,-54.538037585477895,7.9540351281572645,50.387031428019206,50.80378303527832,28.6200008392334,53.068272387950046
0,2020-07-01,WBA,42.150001525878906,42.77000045776367,40.75,37.64521789550781,7063200.0,2.0,-0.18329706511892851,42.58282406563258,36.262177918009996,46.457034521496006,-57.08913917973491,9.849031633445215,39.16926104227702,38.91560414632161,28.6200008392334,53.068272387950046
0,2020-07-01,WMT,119.44999694824219,119.91999816894531,118.66000366210938,116.0345230102539,6577900.0,2.0,-0.8327297952383361,118.88333115343733,113.73442168469745,48.04068414101464,-68.30607416928603,3.847271452863433,117.61764678955078,119.62910893758138,28.6200008392334,53.068272387950046
1,2020-07-02,AAPL,91.9625015258789,92.61750030517578,90.91000366210938,89.90461730957031,114041600.0,3.0,2.933446302231445,92.49646779538793,81.4146596765359,62.807146246263535,104.52065421154745,33.33560852538064,84.30315221150717,78.15121103922526,27.68000030517578,6.839089862437768
1,2020-07-02,AMGN,252.8699951171875,261.4599914550781,252.8699951171875,243.0909423828125,3338000.0,3.0,5.082577683444441,237.61342686120565,198.51378718908734,62.24285275864294,310.3993555335811,51.669584487676715,215.81161499023438,216.72966512044272,27.68000030517578,6.839089862437768
1,2020-07-02,AXP,96.7699966430664,97.29000091552734,93.8499984741211,92.01615905761719,4239700.0,3.0,-0.5714900238653797,109.58843274379805,86.71182665561602,48.672272572985904,-67.06220004399722,2.043743766352341,97.012451171875,90.47354850769042,27.68000030517578,6.839089862437768
1,2020-07-02,BA,185.5800018310547,187.7899932861328,180.42999267578125,180.80999755859375,41792300.0,3.0,4.838368081560077,220.74713127502326,160.55787055603145,51.02235900092972,17.9379494818339,15.93291987688302,178.05533447265626,156.26800079345702,27.68000030517578,6.839089862437768
1,2020-07-02,CAT,128.25,130.33999633789062,127.19000244140625,121.39491271972656,2527500.0,3.0,1.3368198637574835,129.63667128999467,112.5353265432573,53.812429349034865,50.469085327349916,16.810810497217908,118.96802062988282,112.97005132039388,27.68000030517578,6.839089862437768
1,2020-07-02,CRM,193.16000366210938,195.38999938964844,192.2899932861328,192.52999877929688,4200300.0,3.0,4.437455054636075,195.92066395219035,170.29933574263384,58.35378537774941,156.16204525226183,33.30449834273671,180.71133371988932,171.7394994099935,27.68000030517578,6.839089862437768
1,2020-07-02,CSCO,46.06999969482422,46.220001220703125,45.47999954223633,42.98375701904297,19632000.0,3.0,0.2555822540961543,45.19653997172003,40.89065790425653,52.998540595631766,-12.32611658224269,6.686251196972119,43.05030530293782,41.36546249389649,27.68000030517578,6.839089862437768
1,2020-07-02,CVX,89.37000274658203,90.36000061035156,88.16000366210938,80.01455688476562,5832800.0,3.0,-1.0663484945868618,92.39594110350521,74.63343969483464,48.34483558497932,-81.73912804874247,9.086242134949163,83.85597635904948,81.55555572509766,27.68000030517578,6.839089862437768
1,2020-07-02,DIS,115.0,115.0999984741211,112.0,112.18000030517578,10312000.0,3.0,-1.021898500509451,126.35034206291913,106.19465763190509,48.678800182950845,-80.83980949819416,2.5133341962596636,117.37399978637696,111.56149978637696,27.68000030517578,6.839089862437768
1,2020-07-02,GS,202.5,203.0,197.1300048828125,189.49728393554688,2699400.0,3.0,0.37091561743037005,212.5281822296591,179.36739272151274,50.90713885035322,-29.746917690873705,8.630298368111594,194.21082865397136,182.64161071777343,27.68000030517578,6.839089862437768
1,2020-07-02,HD,251.94000244140625,252.3000030517578,247.9199981689453,237.8779296875,3369800.0,3.0,2.203449514694796,247.3939030052574,228.17909198985978,55.645007164017294,35.01170217179799,12.095169035684297,236.84373830159504,222.4803705851237,27.68000030517578,6.839089862437768
1,2020-07-02,HON,145.5800018310547,147.14999389648438,144.5500030517578,139.6311798095703,2758500.0,3.0,-0.23206444028843976,154.97856639913863,128.85916706033402,50.462157106926504,-24.98607513609785,0.8821599464758803,141.7147435506185,135.60523643493653,27.68000030517578,6.839089862437768
1,2020-07-02,IBM,114.42638397216797,116.08030700683594,114.01529693603516,103.49163055419922,3919362.0,3.0,-1.06823642382615,115.7003426227894,96.89670251270863,48.33885751242428,-59.82801808172007,4.727901538628333,106.69061482747396,105.31255811055502,27.68000030517578,6.839089862437768
1,2020-07-02,INTC,59.189998626708984,59.810001373291016,58.970001220703125,55.96133804321289,15578600.0,3.0,-0.5270440566649697,60.703609735140795,53.41379329525471,49.21184649014011,-70.38960520118306,8.423667414942768,57.71346092224121,56.81197840372722,27.68000030517578,6.839089862437768
1,2020-07-02,JNJ,141.25,141.83999633789062,140.3300018310547,133.92706298828125,5152200.0,3.0,-1.488880052948815,140.913326664967,130.07495916266973,47.46622210166113,-77.8542650731966,12.403376390204091,136.7565897623698,138.65985132853191,27.68000030517578,6.839089862437768
1,2020-07-02,JPM,94.73999786376953,94.95999908447266,91.93000030517578,87.59554290771484,27845600.0,3.0,-1.153128987853549,104.95513776332417,81.50939699619731,47.0326604517297,-89.86166733631569,5.9412668191169,92.80795771280924,89.38040758768717,27.68000030517578,6.839089862437768
1,2020-07-02,KO,45.290000915527344,45.43000030517578,44.79999923706055,42.19306182861328,15111900.0,3.0,-0.41191654446883064,46.3290854915973,40.299272586405635,46.82847830750564,-75.18062185328478,12.141321439276624,43.363531494140624,43.084006245930986,27.68000030517578,6.839089862437768
1,2020-07-02,MCD,187.0,187.0,182.86000061035156,175.3619384765625,2690200.0,3.0,-0.7965264319963126,191.82236724273378,168.87553162201232,48.95292733970129,-68.6522144769287,5.229390879674374,179.87357228597006,175.9005007425944,27.68000030517578,6.839089862437768
1,2020-07-02,MMM,157.6199951171875,158.8800048828125,156.4600067138672,146.62852478027344,1982800.0,3.0,0.4970556935010677,156.4727214579363,138.95802957966134,52.642257838670695,5.526682220459976,10.595340685581519,146.80283864339194,141.19689483642577,27.68000030517578,6.839089862437768
1,2020-07-02,MRK,74.97137451171875,75.67748260498047,74.63740539550781,70.24471282958984,6827825.0,3.0,-0.23870240880931703,73.32828832659759,65.13566278424226,51.01533406765228,21.369055047462908,11.401505077461337,69.4940060933431,70.041769917806,27.68000030517578,6.839089862437768
1,2020-07-02,MSFT,205.67999267578125,208.02000427246094,205.0,202.62747192382812,29315800.0,3.0,5.214135378560684,204.34247871019443,180.19681724927824,61.85019919611404,146.81425917082353,36.16339893713999,188.13788503011068,180.80587768554688,27.68000030517578,6.839089862437768
1,2020-07-02,NKE,98.77999877929688,99.66000366210938,98.0199966430664,96.82235717773438,5354900.0,3.0,0.5981670749474688,103.0148467494927,91.7512291477241,53.15547981314442,-4.235758234415926,5.737572096060984,97.25215148925781,91.7421630859375,27.68000030517578,6.839089862437768
1,2020-07-02,PG,121.0,122.56999969482422,120.52999877929688,114.51195526123047,6150900.0,3.0,0.7745873344282614,114.60314109045359,109.0485305098882,54.41335758140901,169.58474014730768,14.814465515597695,110.92793299357096,110.68118158976237,27.68000030517578,6.839089862437768
1,2020-07-02,TRV,115.04000091552734,116.0,112.18000030517578,107.32695770263672,1040300.0,3.0,1.3187564471863311,119.66969586211081,101.95143527192238,51.821118862270986,6.92705253147298,3.32782975196047,107.89622599283854,100.9918317159017,27.68000030517578,6.839089862437768
1,2020-07-02,UNH,300.5,303.0799865722656,297.17999267578125,289.97216796875,1971700.0,3.0,0.7361164980124499,302.1737095503973,270.4877711624933,53.39563483897859,31.9935186952001,8.32933940874116,287.69151102701824,281.6514226277669,27.68000030517578,6.839089862437768
1,2020-07-02,V,196.0,197.9199981689453,195.0,193.20574951171875,6299300.0,3.0,1.1567047074883874,198.62507156576632,185.06217971597195,54.251619385470335,59.120741161065865,12.858677438516953,191.6900838216146,182.53318456013997,27.68000030517578,6.839089862437768
1,2020-07-02,VZ,55.04999923706055,55.40999984741211,54.7400016784668,49.44399642944336,15814500.0,3.0,-0.426113859611263,53.09210176992849,47.86605634164377,47.35314576607304,-49.64322097253175,6.786684716027583,50.402974446614586,50.77996304829915,27.68000030517578,6.839089862437768
1,2020-07-02,WBA,41.310001373291016,42.33000183105469,41.2599983215332,38.65817642211914,7901100.0,3.0,-0.17821012914692602,42.43824813025802,36.202319649283,48.34875301278077,-41.8237657218631,9.849031633445222,39.22574106852213,38.91023012797038,27.68000030517578,6.839089862437768
1,2020-07-02,WMT,120.08999633789062,120.87999725341797,118.86000061035156,115.56917572021484,5898600.0,3.0,-0.8181784460066694,118.56751384821759,113.76909503850116,47.394572786268526,-55.709354217695896,3.268367185611435,117.41599909464519,119.59282302856445,27.68000030517578,6.839089862437768
2,2020-07-06,AAPL,92.5,93.94499969482422,92.46749877929688,92.30957794189453,118655600.0,0.0,3.0282794683798784,92.96506800095585,81.99175038893674,65.03523060440398,124.28003844284483,39.043350683154685,84.77229309082031,78.59771067301432,27.940000534057617,21.869993467816656
2,2020-07-06,AMGN,260.0299987792969,264.9700012207031,253.89999389648438,241.2176971435547,3460400.0,0.0,6.008275571002343,241.40407172464415,197.601752555141,61.23772819661571,259.73977466669925,54.644563327720974,216.79907887776693,217.33421834309897,27.940000534057617,21.869993467816656
2,2020-07-06,AXP,96.51000213623047,97.9000015258789,95.83999633789062,94.21098327636719,4059600.0,0.0,-0.5338778856228004,108.37847158691984,86.68739068725007,50.023344078064255,-49.15334108173904,0.05984497942255863,97.24512507120768,90.55347061157227,27.940000534057617,21.869993467816656
2,2020-07-06,BA,184.52000427246094,189.36000061035156,181.60000610351562,187.91000366210938,49471700.0,0.0,4.875746186034121,219.0692586654449,160.48374426424263,52.42592942288314,26.159055610850405,17.29185441534329,179.6856679280599,156.9520009358724,27.940000534057617,21.869993467816656
2,2020-07-06,CAT,130.1300048828125,130.5,128.1699981689453,123.02022552490234,2491900.0,0.0,1.5084276807287864,128.7050775779191,112.92610070577231,54.78058948706243,60.67222671400575,17.225170082303492,119.45498199462891,113.02056935628255,27.940000534057617,21.869993467816656
2,2020-07-06,CRM,194.44000244140625,199.4499969482422,193.83999633789062,197.72000122070312,5794200.0,0.0,4.993005935703991,197.90833995989894,170.69565936871433,60.335165508204774,176.2859427952796,39.219736094481824,181.46000061035156,172.51616617838542,27.940000534057617,21.869993467816656
2,2020-07-06,CSCO,46.06999969482422,46.4900016784668,45.869998931884766,43.727943420410156,16152900.0,0.0,0.30097854672054325,45.03030392105592,40.95928577010619,54.613267878031145,23.970887036115606,9.647221996305348,43.117153294881184,41.444061024983725,27.940000534057617,21.869993467816656
2,2020-07-06,CVX,89.5,90.25,87.81999969482422,80.2501449584961,6747500.0,0.0,-1.055827668761225,91.14141694810193,74.77894056532581,48.54310406825724,-78.94151172862244,10.444399148163784,83.75117492675781,81.61345303853354,27.940000534057617,21.869993467816656
2,2020-07-06,DIS,113.83000183105469,114.52999877929688,112.9000015258789,114.43000030517578,11933400.0,0.0,-0.871457361541971,125.01368348608163,106.49231626977773,50.25660455270068,-60.58688222741723,2.5133341962596476,117.26066640218099,111.78416646321615,27.940000534057617,21.869993467816656
2,2020-07-06,GS,201.33999633789062,207.7899932861328,201.1300048828125,199.05857849121094,3567700.0,0.0,0.9540520158855372,210.89782836193146,179.98402741199433,53.952638864770286,21.77562968341857,15.526200656370559,195.1189193725586,183.1455815633138,27.940000534057617,21.869993467816656
2,2020-07-06,HD,250.27000427246094,251.5,247.0399932861328,238.88304138183594,3133800.0,0.0,2.2011894042417737,246.7032178226503,228.35764643516222,56.05975030919446,26.662407553572844,9.898239158656397,237.16600646972657,223.3719960530599,27.940000534057617,21.869993467816656
